result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"PASS","linear","v1","Linear","no","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44099","44100","47998","1.1563287172776426E-05","33.3055031993262","46.22707934232827","0",""
"PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","0.00013487183080225742","22.63701117466602","35.55867992833064","1",""
"PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","1.2253229763764293E-09","73.05371793125721","85.97538668492183","23",""
"PASS","right_wing_sinc","v1","RightWingSinc","yes","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","3.639049853187888E-08","58.32634365044703","71.24801240411165","71",""
"PASS","sinc","v1","Sinc","no","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","1.2253229763764293E-09","73.05371793125721","85.97538668492183","23",""
"PASS","sinc_v2","v2","Sinc","no","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","2.616386223981765E-09","69.75920516509984","82.68087391876446","45",""
"PASS","sinc_v3","v3","Sinc","no","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","2.2281845346949743E-09","70.45671214723284","83.37838090089745","30",""
"PASS","spline","v2","Spline","no","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44100","44100","48000","1.147929475338928E-09","73.33707162902358","86.25874038268819","4",""
"PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Music 48k to 44.1k stereo","HarmonicBlend","RoundTrip","yes","48000","44100","2","48000","44099","44100","47998","8.874596352048977E-09","64.45483022426971","77.37640636727177","7",""
"PASS","cubic","v1","Experimental Cubic","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","1.9161944778426962E-05","31.11135618441447","44.00419599227224","2",""
"PASS","halfband_cascade","v1","HalfBandCascade","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","0.0010342194462572795","13.789625032276842","26.682464840134607","11",""
