result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"INFO PASS","sinc_v3","v3","Sinc","no","Fixture high-frequency 48k to 16k mono","HighFrequencyFixture","OneWayReference","no","48000","16000","1","48000","16000","16000","48000","0.0010007811448992175","16.528734009636548","22.385532306129594","10",""
"INFO","spline","v2","Spline","no","Fixture high-frequency 48k to 16k mono","HighFrequencyFixture","OneWayReference","no","48000","16000","1","48000","16000","16000","48000","0.0290676903111773","1.8980199090360657","7.754818205529107","2","SNR 1.90 dB; PSNR 7.75 dB"
"INFO","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture high-frequency 48k to 16k mono","HighFrequencyFixture","OneWayReference","no","48000","16000","1","48000","16000","16000","48000","0.0290676903111773","1.8980199090360657","7.754818205529107","2","SNR 1.90 dB; PSNR 7.75 dB"
"INFO PASS","cubic","v1","Experimental Cubic","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","3.3451615351586784E-09","70.3768309239857","80.8452515741294","11",""
"INFO PASS","halfband_cascade","v1","HalfBandCascade","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","5.8164574872785497E-11","87.97441628574761","98.44283693589132","25",""
"INFO PASS","hybrid","v1","Hybrid","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","1.4499169845026345E-11","94.00757049473492","104.47599114487863","32",""
"INFO PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","7.531566983463784E-10","76.85214843809729","87.320569088241","37",""
"INFO PASS","lanczos","v1","Experimental Lanczos","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55124","55125","59998","1.4435311733449294E-07","54.0266616122684","64.49516084759841","8",""
"INFO PASS","linear","v1","Linear","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55124","55125","59998","7.202496374167447E-07","47.04609279898322","57.51459203431324","0",""
"INFO PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","2.288555099822355E-05","32.02538813668571","42.493808786829426","2",""
"INFO PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","1.4499169845026345E-11","94.00757049473492","104.47599114487863","20",""
"INFO PASS","right_wing_sinc","v1","RightWingSinc","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","1.2528753508891802E-09","74.64192321742367","85.11034386756737","87",""
"INFO PASS","sinc","v1","Sinc","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","1.4499169845026345E-11","94.00757049473492","104.47599114487863","28",""
"INFO PASS","sinc_v2","v2","Sinc","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","4.1156669793614754E-11","89.4765996031826","99.94502025332633","51",""
"INFO PASS","sinc_v3","v3","Sinc","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","2.6160049083447463E-11","91.4446163223094","101.9130369724531","31",""
"INFO PASS","spline","v2","Spline","no","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55125","55125","60000","7.829019418871479E-11","86.68392816462416","97.15234881476788","6",""
"INFO PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture music 48k to 44.1k stereo","MusicFixture","RoundTrip","no","48000","44100","2","60000","55124","55125","59998","1.3692281563987897E-09","74.25616506961548","84.72466430494549","53",""
"INFO PASS","cubic","v1","Experimental Cubic","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","2.0136000758105268E-09","73.11010105867275","83.0496903286304","12",""
